"week","year","spain","france","italy","poland","age","gender"
47,2020,56.8,28,173.6,281,"60-64","M"
48,2020,78.4,27.2,189.4,271.8,"60-64","M"
49,2020,45.2,5.39999999999998,122,253.8,"60-64","M"
50,2020,60.4,41,94.2,156.8,"60-64","M"
51,2020,36.6,8.60000000000002,72.4,125.4,"60-64","M"
52,2020,41.8,1,61.8,197,"60-64","M"
53,2020,80,14,54,106,"60-64","M"
1,2020,-15.8,1.19999999999999,3.59999999999999,-66.4,"60-64","F"
1,2021,46.2,-12.8,-20.4,39.6,"60-64","F"
2,2020,-0.199999999999989,-23.6,-13.6,-18.4,"60-64","F"
2,2021,29.8,-3.59999999999999,2.40000000000001,37.6,"60-64","F"
3,2020,6.8,5,-6.80000000000001,-33.4,"60-64","F"
3,2021,50.8,8,23.2,26.6,"60-64","F"
4,2020,7.80000000000001,-21.4,-16.6,-55.4,"60-64","F"
4,2021,72.8,-13.4,8.40000000000001,28.6,"60-64","F"
5,2020,27.6,-10.8,-23.8,-38.2,"60-64","F"
5,2021,59.6,11.2,-29.8,-2.19999999999999,"60-64","F"
6,2020,19.2,0.599999999999994,7.40000000000001,-38.4,"60-64","F"
6,2021,19.2,-12.4,30.4,11.6,"60-64","F"
7,2020,-3.40000000000001,-12.4,13,-38.8,"60-64","F"
7,2021,37.6,25.6,24,4.19999999999999,"60-64","F"
8,2020,2.2,-17.2,-9.80000000000001,-58.8,"60-64","F"
8,2021,20.2,-2.19999999999999,10.2,-11.8,"60-64","F"
9,2020,25,-24,-7.80000000000001,-55.6,"60-64","F"
9,2021,31,-8,2.19999999999999,20.4,"60-64","F"
10,2020,0.799999999999997,-0.400000000000006,14.8,-27.8,"60-64","F"
10,2021,13.8,-6.40000000000001,33.8,39.2,"60-64","F"
11,2020,35.4,8.40000000000001,31,-24.8,"60-64","F"
11,2021,19.4,19.4,52,29.2,"60-64","F"
12,2020,44,25.6,49.4,-29.4,"60-64","F"
12,2021,7,-8.40000000000001,72.4,97.6,"60-64","F"
13,2020,121.4,18.4,72.4,-34.4,"60-64","F"
13,2021,16.4,34.4,43.4,118.6,"60-64","F"
14,2020,89.6,54,62.6,-43.6,"60-64","F"
14,2021,26.6,25,43.6,132.4,"60-64","F"
15,2020,53.4,23.4,27.8,-14.6,"60-64","F"
15,2021,17.4,22.4,44.8,139.4,"60-64","F"
16,2020,57.6,25.8,27.6,-39,"60-64","F"
16,2021,44.6,21.8,41.6,158,"60-64","F"
17,2020,35.6,18,30,-8.19999999999999,"60-64","F"
17,2021,45.6,25,44,164.8,"60-64","F"
18,2020,25.4,27.2,-2.40000000000001,17.8,"60-64","F"
18,2021,43.4,48.2,5.59999999999999,108.8,"60-64","F"
19,2020,15.2,-15,6.19999999999999,-1.19999999999999,"60-64","F"
19,2021,-1.8,40,4.19999999999999,83.8,"60-64","F"
20,2020,20.4,29,15,-8.19999999999999,"60-64","F"
20,2021,19.4,28,21,20.8,"60-64","F"
21,2020,28.6,15.8,0.400000000000006,-6,"60-64","F"
21,2021,35.6,36.8,41.4,19,"60-64","F"
22,2020,-1,-7.19999999999999,-18.8,-21.6,"60-64","F"
22,2021,30,3.80000000000001,-12.8,20.4,"60-64","F"
23,2020,17.2,-16.8,-6.40000000000001,-31.8,"60-64","F"
23,2021,27.2,41.2,-12.4,-26.8,"60-64","F"
24,2020,12,6,12,-18,"60-64","F"
24,2021,21,8,11,9,"60-64","F"
25,2020,19,-39.6,4,-25.8,"60-64","F"
25,2021,26,-11.6,-2,18.2,"60-64","F"
26,2020,22.4,-19.6,9.80000000000001,-9.19999999999999,"60-64","F"
26,2021,29.4,7.40000000000001,6.80000000000001,-10.2,"60-64","F"
27,2020,19.8,8.19999999999999,27.8,-44.8,"60-64","F"
27,2021,9.8,-21.8,13.8,-11.8,"60-64","F"
28,2020,0,-6.40000000000001,-16.6,-20.2,"60-64","F"
28,2021,45,13.6,6.40000000000001,-9.19999999999999,"60-64","F"
29,2020,2.40000000000001,-16.6,-13.2,4.19999999999999,"60-64","F"
29,2021,21.4,2.40000000000001,13.8,-37.8,"60-64","F"
30,2020,15.8,-24.8,-1.19999999999999,-18.4,"60-64","F"
30,2021,41.8,-4.80000000000001,-21.2,-13.4,"60-64","F"
31,2020,12.6,-4,-0.199999999999989,-13,"60-64","F"
31,2021,29.6,2,NA,-39,"60-64","F"
32,2020,5.59999999999999,-7.59999999999999,-4.40000000000001,29.8,"60-64","F"
32,2021,14.6,15.4,NA,3.80000000000001,"60-64","F"
33,2020,16.2,28.2,-15.8,3.40000000000001,"60-64","F"
33,2021,59.2,2.19999999999999,NA,-42.6,"60-64","F"
34,2020,23.6,7.80000000000001,13.4,-25.8,"60-64","F"
34,2021,14.6,12.8,NA,-9.80000000000001,"60-64","F"
35,2020,45.8,-0.800000000000011,2.80000000000001,-43.6,"60-64","F"
35,2021,46.8,-24.8,NA,-46.6,"60-64","F"
36,2020,27,-10.4,16.8,10.2,"60-64","F"
36,2021,20,24.6,NA,-14.8,"60-64","F"
37,2020,29,6.40000000000001,16.6,-5.19999999999999,"60-64","F"
37,2021,24,-27.6,NA,NA,"60-64","F"
38,2020,27,24.4,25,-16.8,"60-64","F"
38,2021,12,NA,NA,NA,"60-64","F"
39,2020,14,23.6,-0.199999999999989,20.2,"60-64","F"
40,2020,16.6,1.80000000000001,17.2,-35.2,"60-64","F"
41,2020,44.6,5.19999999999999,0.199999999999989,34,"60-64","F"
42,2020,40,-8.59999999999999,12.8,16.2,"60-64","F"
43,2020,21.6,24.6,30.6,74.2,"60-64","F"
44,2020,38.4,37.6,26,70.8,"60-64","F"
45,2020,27.4,44.6,44.8,184.2,"60-64","F"
46,2020,33.6,35,33.6,110.2,"60-64","F"
47,2020,38,21.4,34,102.4,"60-64","F"
48,2020,18,-3.59999999999999,78.2,97.4,"60-64","F"
49,2020,14,39.4,56.4,89,"60-64","F"
50,2020,19,16,59,31.8,"60-64","F"
51,2020,43.6,6.19999999999999,38.6,18.2,"60-64","F"
52,2020,34.8,-11.8,30,74.6,"60-64","F"
53,2020,0,16,28,28,"60-64","F"
1,2020,-9.39999999999998,44.8,-126.2,80.2,"65-69","M"
1,2021,45.6,-21.2,35.8,327.2,"65-69","M"
2,2020,-15,-32,-77.6,37.8,"65-69","M"
2,2021,90,-3,48.4,207.8,"65-69","M"
3,2020,-38,-33.6,-60.8,12.2,"65-69","M"
3,2021,60,5.39999999999998,54.2,292.2,"65-69","M"
4,2020,11.4,-29,-31,-9,"65-69","M"
4,2021,106.4,12,-10,197,"65-69","M"
5,2020,-4.19999999999999,-9.39999999999998,-20.8,42.2,"65-69","M"
5,2021,101.8,-3.39999999999998,16.2,176.2,"65-69","M"
6,2020,-26,-44.6,-44.6,17.6,"65-69","M"
6,2021,105,-5.60000000000002,-3.60000000000002,185.6,"65-69","M"
7,2020,-0.399999999999977,-66,-19.6,23,"65-69","M"
7,2021,95.6,27,55.4,132,"65-69","M"
8,2020,-41.8,-69.2,-74.2,9.20000000000005,"65-69","M"
8,2021,84.2,-1.20000000000005,7.80000000000001,134.2,"65-69","M"
9,2020,-26.4,-12.8,-62,21.6,"65-69","M"
9,2021,28.6,-10.8,30,157.6,"65-69","M"
10,2020,-5.19999999999999,-39.8,39.8,13.4,"65-69","M"
10,2021,26.8,-5.79999999999995,87.8,314.4,"65-69","M"
11,2020,29.4,-25,127,53.8,"65-69","M"
11,2021,43.4,25,62,394.8,"65-69","M"
12,2020,131.8,75.6,350.4,20.8,"65-69","M"
12,2021,57.8,28.6,118.4,426.8,"65-69","M"
13,2020,392.6,148.4,381.2,18,"65-69","M"
13,2021,15.6,119.4,148.2,580,"65-69","M"
14,2020,344.8,180,261.6,62.6,"65-69","M"
14,2021,23.8,76,151.6,577.6,"65-69","M"
15,2020,205,145.4,205.2,24,"65-69","M"
15,2021,57,67.4,119.2,534,"65-69","M"
16,2020,106.8,80.4,44.8,75.6,"65-69","M"
16,2021,47.8,91.4,100.8,475.6,"65-69","M"
17,2020,82.6,61.8,21.6,27.6,"65-69","M"
17,2021,30.6,95.8,84.6,430.6,"65-69","M"
18,2020,30,-39.2,30.6,18,"65-69","M"
18,2021,75,98.8,40.6,274,"65-69","M"
19,2020,30.4,-13.4,-21,59.4,"65-69","M"
19,2021,59.4,58.6,13,218.4,"65-69","M"
20,2020,-8.39999999999998,-38.2,-3.39999999999998,44,"65-69","M"
20,2021,26.6,15.8,25.6,171,"65-69","M"
21,2020,11.2,-11.4,-51.8,26.4,"65-69","M"
21,2021,49.2,-40.4,34.2,110.4,"65-69","M"
22,2020,19.4,-24.6,-9.19999999999999,109.2,"65-69","M"
22,2021,27.4,-18.6,-27.2,136.2,"65-69","M"
23,2020,20.8,-48.8,-46.2,114.2,"65-69","M"
23,2021,66.8,32.2,-41.2,123.2,"65-69","M"
24,2020,-30.8,4,-69.4,118.4,"65-69","M"
24,2021,56.2,43,-47.4,78.4,"65-69","M"
25,2020,-1.60000000000002,-22.8,-52.8,53.6,"65-69","M"
25,2021,-18.6,-57.8,-6.80000000000001,123.6,"65-69","M"
26,2020,-23.4,-6.60000000000002,-67.8,19,"65-69","M"
26,2021,43.6,-42.6,-60.8,30,"65-69","M"
27,2020,29,-20.8,-19.4,37.2,"65-69","M"
27,2021,15,-7.79999999999995,-54.4,96.2,"65-69","M"
28,2020,12.4,-32.4,-10.6,52.6,"65-69","M"
28,2021,22.4,-5.39999999999998,-17.6,76.6,"65-69","M"
29,2020,30.2,-19,-8,66.6,"65-69","M"
29,2021,49.2,44,-65,69.6,"65-69","M"
30,2020,17,10.4,-18.2,44.4,"65-69","M"
30,2021,61,8.39999999999998,-10.2,74.4,"65-69","M"
31,2020,11,-36.2,-19.4,47,"65-69","M"
31,2021,92,28.8,NA,26,"65-69","M"
32,2020,-4.19999999999999,4.19999999999999,-19.2,92.6,"65-69","M"
32,2021,57.8,52.2,NA,28.6,"65-69","M"
33,2020,45.8,47.4,-18,125.6,"65-69","M"
33,2021,59.8,-7.60000000000002,NA,74.6,"65-69","M"
34,2020,11.6,-61.4,11.4,98.2,"65-69","M"
34,2021,58.6,1.60000000000002,NA,51.2,"65-69","M"
35,2020,9.39999999999998,17.8,18.8,32.6,"65-69","M"
35,2021,60.4,19.8,NA,31.6,"65-69","M"
36,2020,48.2,17.8,-35.6,25,"65-69","M"
36,2021,39.2,34.8,NA,43,"65-69","M"
37,2020,0.800000000000011,30.8,-8.39999999999998,110.2,"65-69","M"
37,2021,8.80000000000001,-17.2,NA,NA,"65-69","M"
38,2020,15.8,5.19999999999999,-17.2,79.2,"65-69","M"
38,2021,19.8,NA,NA,NA,"65-69","M"
39,2020,13.6,-36.2,-27,76.8,"65-69","M"
40,2020,62.8,14.6,-37.8,87.8,"65-69","M"
41,2020,44.4,17,-5.80000000000001,103.6,"65-69","M"
42,2020,43.6,37.2,40.2,197.4,"65-69","M"
43,2020,71.4,99.2,58.2,287.6,"65-69","M"
44,2020,64.6,43.2,82.4,520.6,"65-69","M"
45,2020,50.4,67.6,114.8,689.4,"65-69","M"
46,2020,40.8,68.2,212.2,625.6,"65-69","M"
47,2020,45.6,61.6,210.8,555.4,"65-69","M"
48,2020,42,4.60000000000002,235.4,438,"65-69","M"
49,2020,118.2,53.6,175.2,446,"65-69","M"
50,2020,44.4,73.2,173.6,367.2,"65-69","M"
51,2020,54.6,-14.8,95,355.6,"65-69","M"
52,2020,3.39999999999998,-1.20000000000005,14,333.8,"65-69","M"
53,2020,51,56,5,330,"65-69","M"
1,2020,-30,9.19999999999999,-51.2,-9.19999999999999,"65-69","F"
1,2021,26,12.2,-9.19999999999999,102.8,"65-69","F"
2,2020,-7.40000000000001,-10,-33,-29,"65-69","F"
2,2021,36.6,12,15,117,"65-69","F"
3,2020,22.6,-26.4,-63,0.800000000000011,"65-69","F"
3,2021,67.6,21.6,7,82.8,"65-69","F"
4,2020,10.2,-10,-24.8,-9.39999999999998,"65-69","F"
4,2021,65.2,22,-16.8,116.6,"65-69","F"
5,2020,3.59999999999999,-40,-42.4,-43,"65-69","F"
5,2021,27.6,-6,-3.39999999999998,42,"65-69","F"
6,2020,14.2,-18.8,-40.4,-10.2,"65-69","F"
6,2021,46.2,-24.8,-5.39999999999998,47.8,"65-69","F"
7,2020,-17.8,-7.39999999999998,-61.4,-13.2,"65-69","F"
7,2021,38.2,25.6,16.6,102.8,"65-69","F"
8,2020,-18.4,-13.6,-7.60000000000002,-0.800000000000011,"65-69","F"
8,2021,17.6,14.4,-5.60000000000002,62.2,"65-69","F"
9,2020,-16.2,22.6,-45,-49.2,"65-69","F"
9,2021,17.8,11.6,11,111.8,"65-69","F"
10,2020,-5.19999999999999,-29,-25.6,-19.4,"65-69","F"
10,2021,37.8,9,50.4,120.6,"65-69","F"
11,2020,13.6,3.80000000000001,49.4,29.2,"65-69","F"
11,2021,5.59999999999999,17.8,20.4,224.2,"65-69","F"
12,2020,47,50,87.2,17.8,"65-69","F"
12,2021,9,13,38.2,250.8,"65-69","F"
13,2020,163.6,68.6,120.6,1.39999999999998,"65-69","F"
13,2021,16.6,42.6,76.6,301.4,"65-69","F"
14,2020,141.4,104.2,69.2,-11.6,"65-69","F"
14,2021,49.4,45.2,94.2,364.4,"65-69","F"
15,2020,114.6,51.2,48.2,2.80000000000001,"65-69","F"
15,2021,30.6,51.2,19.2,268.8,"65-69","F"
16,2020,58.6,63.2,63.2,-1,"65-69","F"
16,2021,13.6,68.2,68.2,264,"65-69","F"
17,2020,25.2,-18.8,31.4,12.6,"65-69","F"
17,2021,23.2,48.2,43.4,209.6,"65-69","F"
18,2020,25.8,9,7,1,"65-69","F"
18,2021,30.8,43,29,160,"65-69","F"
19,2020,12.2,1.80000000000001,-14,13,"65-69","F"
19,2021,10.2,31.8,37,184,"65-69","F"
20,2020,6.80000000000001,-17.6,-25,28.2,"65-69","F"
20,2021,12.8,10.4,24,92.2,"65-69","F"
21,2020,22.4,-48.2,-3,-23.6,"65-69","F"
21,2021,31.4,11.8,-5,50.4,"65-69","F"
22,2020,19.2,6.40000000000001,-9.59999999999999,18.8,"65-69","F"
22,2021,37.2,24.4,13.4,28.8,"65-69","F"
23,2020,2.80000000000001,-15.4,-25.6,18.6,"65-69","F"
23,2021,35.8,6.60000000000002,-28.6,46.6,"65-69","F"
24,2020,-7.19999999999999,0.600000000000023,-27,4.60000000000002,"65-69","F"
24,2021,12.8,9.60000000000002,28,50.6,"65-69","F"
25,2020,-3,8.19999999999999,-15.6,-14.6,"65-69","F"
25,2021,38,-3.80000000000001,-8.59999999999999,76.4,"65-69","F"
26,2020,9.19999999999999,13.2,-11.4,23.8,"65-69","F"
26,2021,22.2,-5.80000000000001,0.599999999999994,40.8,"65-69","F"
27,2020,3.80000000000001,-0.800000000000011,-28.6,52.6,"65-69","F"
27,2021,3.80000000000001,22.2,-11.6,88.6,"65-69","F"
28,2020,27,21.8,-21,2,"65-69","F"
28,2021,11,-1.19999999999999,-62,50,"65-69","F"
29,2020,3.40000000000001,-38.4,-10.6,9.19999999999999,"65-69","F"
29,2021,42.4,20.6,-25.6,3.19999999999999,"65-69","F"
30,2020,-6.40000000000001,8.39999999999998,-39,19.4,"65-69","F"
30,2021,35.6,14.4,-31,24.4,"65-69","F"
31,2020,43.2,14.4,11.6,-1.60000000000002,"65-69","F"
31,2021,35.2,15.4,NA,-11.6,"65-69","F"
32,2020,9.40000000000001,26.2,-22.4,18,"65-69","F"
32,2021,48.4,21.2,NA,-24,"65-69","F"
33,2020,13.6,44.2,-11.2,66,"65-69","F"
33,2021,33.6,80.2,NA,89,"65-69","F"
34,2020,4.19999999999999,48.2,-23,41.8,"65-69","F"
34,2021,21.2,51.2,NA,58.8,"65-69","F"
35,2020,29,18,7.40000000000001,-9,"65-69","F"
35,2021,22,33,NA,-3,"65-69","F"
36,2020,19.6,19.4,-9.40000000000001,44.2,"65-69","F"
36,2021,35.6,30.4,NA,10.2,"65-69","F"
37,2020,16.2,12.2,-7,71.2,"65-69","F"
37,2021,20.2,4.19999999999999,NA,NA,"65-69","F"
38,2020,12.8,-6.60000000000002,8,42.8,"65-69","F"
38,2021,0.800000000000011,NA,NA,NA,"65-69","F"
39,2020,7.19999999999999,9,-23.2,53.6,"65-69","F"
40,2020,41,11.8,-12,63.6,"65-69","F"
41,2020,23.4,12.2,-29,77.4,"65-69","F"
42,2020,34.6,28.2,-2.19999999999999,81.8,"65-69","F"
43,2020,41.6,1.60000000000002,30.8,200.4,"65-69","F"
44,2020,55,38.2,40.4,270.4,"65-69","F"
45,2020,47.4,49.4,40.2,252,"65-69","F"
46,2020,51.6,28,74.6,311.4,"65-69","F"
47,2020,36,42.4,66,266.8,"65-69","F"
48,2020,17,49.2,44.2,198.8,"65-69","F"
49,2020,29.6,11.4,20.6,165.2,"65-69","F"
50,2020,30.8,46.6,66.8,157.8,"65-69","F"
51,2020,26.8,22.2,44,161.4,"65-69","F"
52,2020,-11.4,-4.60000000000002,18.2,189.8,"65-69","F"
53,2020,15,32,-21,179,"65-69","F"
1,2020,-7.39999999999998,79.6,-35.6,169.6,"70-74","M"
1,2021,68.6,160.6,173.4,455.6,"70-74","M"
2,2020,-56.8,177.2,-4.79999999999995,145.6,"70-74","M"
2,2021,91.2,203.2,130.2,433.6,"70-74","M"
3,2020,1.19999999999999,77.6,-31.8,140.8,"70-74","M"
3,2021,208.2,169.6,177.2,369.8,"70-74","M"
4,2020,62.6,61.8,-13.8,154.8,"70-74","M"
4,2021,191.6,186.8,159.2,331.8,"70-74","M"
5,2020,-10.6,128.4,7.79999999999995,144.2,"70-74","M"
5,2021,189.4,219.4,158.8,300.2,"70-74","M"
6,2020,-15.2,81,-0.200000000000045,154.2,"70-74","M"
6,2021,110.8,200,77.8,349.2,"70-74","M"
7,2020,-16.2,69.8,27.6,126.6,"70-74","M"
7,2021,51.8,237.8,170.6,303.6,"70-74","M"
8,2020,-4,90.2,-21.4,128,"70-74","M"
8,2021,88,119.2,142.6,345,"70-74","M"
9,2020,-25.2,85.4,63.2,169.6,"70-74","M"
9,2021,70.8,132.4,143.2,346.6,"70-74","M"
10,2020,-25.8,56.4,132.6,118.4,"70-74","M"
10,2021,47.2,185.4,201.6,443.4,"70-74","M"
11,2020,68.4,170.2,395.8,161.4,"70-74","M"
11,2021,20.4,205.2,244.8,516.4,"70-74","M"
12,2020,300.4,270.2,735.2,187.6,"70-74","M"
12,2021,50.4,218.2,312.2,587.6,"70-74","M"
13,2020,740.4,337.8,822,88.2,"70-74","M"
13,2021,14.4,243.8,281,747.2,"70-74","M"
14,2020,593.4,399.8,553.2,227,"70-74","M"
14,2021,40.4,216.8,271.2,788,"70-74","M"
15,2020,398.4,418.2,368.4,144.8,"70-74","M"
15,2021,51.4,210.2,316.4,621.8,"70-74","M"
16,2020,204.6,263.6,223.4,199.4,"70-74","M"
16,2021,79.6,263.6,279.4,572.4,"70-74","M"
17,2020,109.6,168.8,151.6,116,"70-74","M"
17,2021,56.6,300.8,185.6,467,"70-74","M"
18,2020,71.2,144,82.6,163.2,"70-74","M"
18,2021,81.2,240,168.6,386.2,"70-74","M"
19,2020,94.8,116.2,51.8,125.4,"70-74","M"
19,2021,86.8,131.2,73.8,345.4,"70-74","M"
20,2020,4.19999999999999,143.6,41,128.8,"70-74","M"
20,2021,39.2,193.6,158,272.8,"70-74","M"
21,2020,14.8,145.2,43.6,208,"70-74","M"
21,2021,3.80000000000001,158.2,67.6,210,"70-74","M"
22,2020,-16.8,60.6,48.6,187.4,"70-74","M"
22,2021,25.2,172.6,45.6,218.4,"70-74","M"
23,2020,42.8,101.2,38.4,162.8,"70-74","M"
23,2021,22.8,166.2,22.4,190.8,"70-74","M"
24,2020,-33.2,117,-4.39999999999998,161.8,"70-74","M"
24,2021,38.8,159,44.6,231.8,"70-74","M"
25,2020,-34.2,35.2,41.8,126.2,"70-74","M"
25,2021,7.80000000000001,71.2,18.8,207.2,"70-74","M"
26,2020,30,168.8,57.2,175.8,"70-74","M"
26,2021,-13,109.8,39.2,184.8,"70-74","M"
27,2020,-2,80.6,35.2,165,"70-74","M"
27,2021,-19,138.6,-6.79999999999995,165,"70-74","M"
28,2020,-1.80000000000001,70.8,70.2,160.8,"70-74","M"
28,2021,22.2,102.8,14.2,231.8,"70-74","M"
29,2020,-35.4,93.8,21.2,192.4,"70-74","M"
29,2021,74.6,193.8,-46.8,151.4,"70-74","M"
30,2020,28.4,149.4,40.2,169.4,"70-74","M"
30,2021,38.4,97.4,54.2,183.4,"70-74","M"
31,2020,28.2,132.2,75.2,176.2,"70-74","M"
31,2021,48.2,86.2,NA,137.2,"70-74","M"
32,2020,-8,142.2,22.6,186,"70-74","M"
32,2021,104,169.2,NA,153,"70-74","M"
33,2020,-8.19999999999999,200.6,58,167.8,"70-74","M"
33,2021,66.8,187.6,NA,143.8,"70-74","M"
34,2020,36.8,111.4,73.2,220.8,"70-74","M"
34,2021,80.8,184.4,NA,144.8,"70-74","M"
35,2020,33.2,124.6,33.4,201.8,"70-74","M"
35,2021,37.2,161.6,NA,136.8,"70-74","M"
36,2020,65,151.8,92.4,170.8,"70-74","M"
36,2021,108,182.8,NA,178.8,"70-74","M"
37,2020,72.2,115.6,55.6,148.6,"70-74","M"
37,2021,55.2,73.6,NA,NA,"70-74","M"
38,2020,90.8,111,66.2,189.8,"70-74","M"
38,2021,3.80000000000001,NA,NA,NA,"70-74","M"
39,2020,49,141,45.4,193.8,"70-74","M"
40,2020,66.6,179.8,80.6,202.2,"70-74","M"
41,2020,68.6,159.2,76.8,262,"70-74","M"
42,2020,65,147.8,49.4,321.6,"70-74","M"
43,2020,109,216.6,180.6,481,"70-74","M"
44,2020,103.6,298.6,308.6,776.4,"70-74","M"
45,2020,134,325.2,367.6,841.2,"70-74","M"
46,2020,138.6,280.4,447,802,"70-74","M"
47,2020,126,317.2,497.4,758.2,"70-74","M"
48,2020,107.2,222.2,513.4,591.4,"70-74","M"
49,2020,69.6,271.4,427,555.8,"70-74","M"
50,2020,70.2,307,338.4,488.6,"70-74","M"
51,2020,57.8,158.6,265.8,463.6,"70-74","M"
52,2020,42.2,202.6,214.8,473.4,"70-74","M"
53,2020,23,251,281,551,"70-74","M"
1,2020,-1,9.39999999999998,-32.8,57.2,"70-74","F"
1,2021,20,100.4,67.2,231.2,"70-74","F"
2,2020,-25,92.8,-16.4,105.4,"70-74","F"
2,2021,48,101.8,72.6,273.4,"70-74","F"
3,2020,9.60000000000002,61.4,-29.2,101.4,"70-74","F"
3,2021,75.6,93.4,69.8,291.4,"70-74","F"
4,2020,25.6,43.8,-13,42.8,"70-74","F"
4,2021,82.6,98.8,77,230.8,"70-74","F"
5,2020,-13.8,49.2,-10.8,81.2,"70-74","F"
5,2021,72.2,77.2,112.2,163.2,"70-74","F"
6,2020,-13,65,-9,52.8,"70-74","F"
6,2021,57,78,24,150.8,"70-74","F"
7,2020,12,31.6,-4.60000000000002,89.8,"70-74","F"
7,2021,38,90.6,50.4,229.8,"70-74","F"
8,2020,-18.4,19.2,10.6,84.6,"70-74","F"
8,2021,22.6,64.2,49.6,168.6,"70-74","F"
9,2020,-33.6,25.6,32.4,47.2,"70-74","F"
9,2021,5.40000000000001,87.6,92.4,206.2,"70-74","F"
10,2020,0.800000000000011,45.6,56,61.6,"70-74","F"
10,2021,10.8,92.6,109,295.6,"70-74","F"
11,2020,39.8,93.4,183.8,92.2,"70-74","F"
11,2021,7.80000000000001,151.4,109.8,305.2,"70-74","F"
12,2020,110.6,112.4,244.6,62.8,"70-74","F"
12,2021,30.6,79.4,134.6,395.8,"70-74","F"
13,2020,340,178,275.6,125.2,"70-74","F"
13,2021,12,91,126.6,528.2,"70-74","F"
14,2020,313.6,241.8,209.6,91.4,"70-74","F"
14,2021,-3.40000000000001,116.8,198.6,516.4,"70-74","F"
15,2020,194.4,156.4,137.8,135.6,"70-74","F"
15,2021,52.4,129.4,185.8,437.6,"70-74","F"
16,2020,100.8,110,96.8,83.8,"70-74","F"
16,2021,8.80000000000001,166,85.8,425.8,"70-74","F"
17,2020,79.2,111.4,68.8,81,"70-74","F"
17,2021,57.2,138.4,111.8,322,"70-74","F"
18,2020,56.8,66.2,75.2,76.4,"70-74","F"
18,2021,41.8,161.2,109.2,296.4,"70-74","F"
19,2020,16,94.2,89.6,72.8,"70-74","F"
19,2021,26,138.2,71.6,237.8,"70-74","F"
20,2020,23.8,44.2,55.4,110.2,"70-74","F"
20,2021,24.8,94.2,12.4,180.2,"70-74","F"
21,2020,20.2,40.8,24.6,102.4,"70-74","F"
21,2021,37.2,80.8,63.6,156.4,"70-74","F"
22,2020,3.59999999999999,75,28.2,59,"70-74","F"
22,2021,2.59999999999999,69,23.2,144,"70-74","F"
23,2020,5.80000000000001,52.4,18.6,119.8,"70-74","F"
23,2021,24.8,65.4,81.6,159.8,"70-74","F"
24,2020,28.8,46.8,3.19999999999999,135,"70-74","F"
24,2021,42.8,82.8,5.19999999999999,173,"70-74","F"
25,2020,-3.80000000000001,65.2,21,93.8,"70-74","F"
25,2021,17.2,56.2,63,152.8,"70-74","F"
26,2020,15.4,77.2,24.8,98.8,"70-74","F"
26,2021,41.4,49.2,29.8,134.8,"70-74","F"
27,2020,10.6,38.6,66.8,113.8,"70-74","F"
27,2021,31.6,95.6,15.8,129.8,"70-74","F"
28,2020,0.800000000000011,26,31.8,99.6,"70-74","F"
28,2021,42.8,35,11.8,125.6,"70-74","F"
29,2020,45.4,41.2,-19.2,132.2,"70-74","F"
29,2021,28.4,85.2,27.8,117.2,"70-74","F"
30,2020,-14.4,30.6,5,78.8,"70-74","F"
30,2021,30.6,93.6,76,145.8,"70-74","F"
31,2020,18.4,66.2,16,95.4,"70-74","F"
31,2021,25.4,88.2,NA,106.4,"70-74","F"
32,2020,30.6,112.6,18.2,121.2,"70-74","F"
32,2021,30.6,127.6,NA,112.2,"70-74","F"
33,2020,43.8,124.6,60,139.2,"70-74","F"
33,2021,53.8,135.6,NA,96.2,"70-74","F"
34,2020,20.6,71.4,30.2,149.8,"70-74","F"
34,2021,26.6,144.4,NA,116.8,"70-74","F"
35,2020,32,69.6,9.39999999999998,125,"70-74","F"
35,2021,53,115.6,NA,107,"70-74","F"
36,2020,24,119.4,50,122.4,"70-74","F"
36,2021,69,95.4,NA,101.4,"70-74","F"
37,2020,15.2,62.4,42.4,112.4,"70-74","F"
37,2021,10.2,80.4,NA,NA,"70-74","F"
38,2020,35.4,99.6,35.6,127.6,"70-74","F"
38,2021,-6.59999999999999,NA,NA,NA,"70-74","F"
39,2020,22.6,89.4,44.2,121.2,"70-74","F"
40,2020,26.4,102,85,136,"70-74","F"
41,2020,57,70.6,28.4,169.4,"70-74","F"
42,2020,44.8,95.2,44.4,189,"70-74","F"
43,2020,55.2,118.8,72.4,332,"70-74","F"
44,2020,86,125.2,128.2,428.4,"70-74","F"
45,2020,65.6,155.4,204,490.6,"70-74","F"
46,2020,81.8,159.2,192.4,495,"70-74","F"
47,2020,28.6,99.8,231.2,459.6,"70-74","F"
48,2020,43.4,138,200.6,377.6,"70-74","F"
49,2020,52,135.8,185.6,351,"70-74","F"
50,2020,50,104.8,119.4,286.4,"70-74","F"
51,2020,21.6,136.8,144.4,293.2,"70-74","F"
52,2020,-5,69.8,100.8,283,"70-74","F"
53,2020,47,102,151,307,"70-74","F"
1,2020,4.60000000000002,-101.8,-174.6,-77.2,"75-79","M"
1,2021,145.6,132.2,62.4000000000001,134.8,"75-79","M"
2,2020,-59.2,-0.200000000000045,-169.2,-86.6,"75-79","M"
2,2021,175.8,84.8,89.8,110.4,"75-79","M"
3,2020,21,-26.6,-158,-100.6,"75-79","M"
3,2021,247,186.4,26,101.4,"75-79","M"
4,2020,38.2,-0.399999999999977,-144.2,-107.6,"75-79","M"
